,Прибыль в расчете на 1 работника,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
191,1752000.0,5.5,2106000.0,0.009425363974742031,338155.0,3284331.8965517236,8748011.723602485,0.35941089596324255,1.1249,1.0142499999999999,0.0432,-1.1736,0.9642
192,-560500.0,23.5,3137000.0,0.043831814996496146,187644.0,3284331.8965517236,2361000.0,0.20195021811649988,0.4236,0.4986,0.2683,0.2474,1.1309
194,116333.33333333333,12.5,425833.3333333333,0.06151520815632965,60336.166666666664,513666.6666666667,107833.33333333333,0.11477736384601739,0.92,-0.1362,0.4533,0.7468,0.8814
195,-852275.7575757576,8.0,345000.0,0.020030408438061042,59503.666666666664,0.0,0.0,0.0,0.7781,1.0142499999999999,0.9958,1.0,1.4443
197,-852275.7575757576,29.5,726333.3333333334,0.2082711557218187,441045.06678921566,799666.6666666666,1370500.0,0.6437294504462189,0.692,0.2618,0.3412,-0.8869,0.6438
198,117500.0,6.5,521250.0,0.09281534022601587,193009.5,3049750.0,312500.0,0.05161450161037245,0.2753,1.0142499999999999,0.0861,0.4008,0.6954
199,108000.0,3.5,119000.0,0.009425363974742031,32303.0,1485000.0,0.0,0.0,2.3514,1.0142499999999999,0.0289,1.0,0.9913
201,151300.0,3.5,238200.0,0.009425363974742031,89920.2,3172100.0,1302600.0,0.36030204962243795,2.3514,0.6969,0.0659,-1.1736,0.7439
202,462363.63636363635,7.0,1670272.7272727273,0.03949790828532859,268654.0,244727.27272727274,913363.6363636364,0.47695229052931404,2.3514,-0.2648,0.8722,0.4532,0.932
203,496411.76470588235,18.0,1778176.4705882352,0.04723351952431208,107939.70588235294,1137352.9411764706,1924764.705882353,0.5581356648190581,0.4861,0.9423,0.387,-0.4424,0.6605
204,751000.0,3.5,13879430.555555556,0.051155893448656606,441045.06678921566,3062000.0,8748011.723602485,0.41285058840990585,0.0938,-0.0004,0.9934,0.5844,0.9479
205,2563600.0,30.0,10884200.0,0.0385628253667771,325933.0,30600.0,7492400.0,0.6471573928515901,0.772,0.0011,0.9401,0.3116,0.6967
206,-325600.0,4.5,2351640.0,0.1443973990026581,262924.56,104840.0,427440.0,0.16129175814395064,0.619,0.0879,0.8721,0.8151,1.1788
207,70000.0,3.5,132000.0,0.2082711557218187,28096.7,29000.0,0.0,0.0,0.5357,-0.0379,0.7904,1.0,0.35914
209,427500.0,20.0,1971500.0,0.012608087564609304,28096.7,97500.0,21500.0,0.010391493475108747,0.7898,-0.0018,0.9529,0.9891,0.74
212,258510.63829787233,13.5,-2505350.0,0.06227161405039085,78984.25531914894,37957.44680851064,1054723.4042553192,0.8483707101654526,0.3066,-0.83215,-0.6814250000000001,1.3145,0.7962
213,1374032.2580645161,26.5,5504935.483870967,0.03352100477871486,95263.45161290323,1725387.0967741935,316741.93548387097,0.0321904874306621,0.3761,0.4719,0.5595,0.9425,0.5165
214,-4000.0,20.0,-2505350.0,0.2082711557218187,51182.0,316000.0,500.0,0.017241379310344827,1.6735,-0.83215,-0.6814250000000001,1.0001,1.0976
215,42500.0,26.0,3750.0,0.2082711557218187,84269.5,11250.0,0.0,0.18012999071494892,0.4926,1.0142499999999999,0.007,-1.1736,0.8286
216,17000.0,17.5,-153000.0,0.01058348623853211,28096.7,3284331.8965517236,0.0,0.0,0.0991,-0.817,-0.0278,1.0,0.9688
218,307166.6666666667,28.5,2069500.0,0.07732911917098445,186556.5,32166.666666666668,1408666.6666666667,0.644698703279939,1.0302,-0.0036,0.9471,0.3193,0.8727
219,-13800.0,29.5,5293600.0,0.2082711557218187,441045.06678921566,3284331.8965517236,3514400.0,0.23320349566359877,0.0713,1.0142499999999999,0.3513,0.3361,1.012
222,-54333.333333333336,7.5,56333.333333333336,0.022873444189983074,76572.66666666667,363666.6666666667,0.0,0.0,2.3514,1.0142499999999999,0.0995,1.0,1.0162
224,1222000.0,12.0,5511000.0,0.06548530026889753,441045.06678921566,3284331.8965517236,7937000.0,0.47853611479561076,2.3514,-0.0022,0.3323,-0.4402,0.9635
225,317125.0,30.0,2894125.0,0.14896907571711604,216172.75,14250.0,1087250.0,0.3720751165675664,0.5146,-0.1237,0.9904,0.6243,0.7815
226,-144000.0,5.5,-2505350.0,0.15932,28096.7,3284331.8965517236,0.0,0.0,0.042170000000000006,-0.2133,-0.4815,1.0,1.4744000000000002
227,1000.0,12.5,13000.0,0.050522865236746255,124842.0,61000.0,0.0,0.0,2.3514,-0.83215,0.1548,1.0,0.9996
229,65500.0,10.0,3313500.0,0.021576637666325487,168643.0,872500.0,0.0,0.0,1.1468,0.5739,0.544,1.0,0.8483
230,1374571.4285714286,18.0,5152571.428571428,0.04028569986880613,114054.57142857143,37000.0,1454714.2857142857,0.39769317587469377,0.6413,-0.1741,0.9929,0.5995,0.5145
231,-278642.85714285716,29.0,2185571.4285714286,0.0562566086921103,98654.0,64285.71428571428,748285.7142857143,0.33259254555844814,0.6815,-0.0041,0.9714,0.6576,1.1589
232,-155333.33333333334,21.5,1723166.6666666667,0.2082711557218187,104548.5,18166.666666666668,1740666.6666666667,0.3595428256678601,0.06,1.0142499999999999,0.3559,-0.0102,1.4744000000000002
234,-435000.0,21.0,-2505350.0,0.2082711557218187,190513.0,3284331.8965517236,13000.0,0.011149228130360206,0.0434,-0.5015,-0.6814250000000001,1.0024,1.4744000000000002
238,-258000.0,23.5,-2505350.0,0.07526633374947982,90432.5,25000.0,0.0,0.0,2.3514,-0.83215,-0.6814250000000001,1.0,1.2147
239,18000.0,9.0,-71500.0,0.07441046511627906,63993.0,2210000.0,143000.0,0.06658905704307334,0.3667,-0.0559,-0.0333,1.4091099999999988,0.9791
241,365076.92307692306,6.0,578769.2307692308,0.07811420828493999,124165.53846153847,0.0,234307.6923076923,0.4048378522062733,2.3514,-0.5952,0.9958,0.5952,0.7703
244,2819470.8095297236,23.5,9376000.0,0.01992493008524546,295676.0,834000.0,7354100.0,0.7141081537729528,1.8192,-0.0592,0.9104,0.2156,0.6486
245,-111600.0,15.0,1004933.3333333334,0.06879894844228204,58447.0,23600.0,614533.3333333334,0.5788383045525902,0.7223,0.0197,0.9466,0.3885,1.1314
246,105534.88372093023,7.0,515720.93023255817,0.03165453108783847,62419.79069767442,199976.7441860465,1740930.2325581396,0.5397844035043444,0.6345,1.0142499999999999,0.1599,-1.1736,0.9465
247,-21857.14285714286,3.5,8285.714285714286,0.14460089686098654,28096.7,45428.57142857143,0.0,0.0,1.8965,1.0142499999999999,0.0411,1.0,1.1143
248,21333.333333333332,16.0,-356000.0,0.2082711557218187,28096.7,81333.33333333333,0.0,-0.0,0.042170000000000006,-0.4485,0.9958,1.0,0.7949
249,-116666.66666666667,5.5,-278333.3333333333,0.2082711557218187,28096.7,33333.333333333336,0.0,0.0,2.3514,-0.83215,-0.6814250000000001,1.0,1.4744000000000002
251,-67129.62962962964,29.5,1747388.888888889,0.09510105464133103,77482.70370370371,57462.96296296296,778685.1851851852,0.40594891004228534,0.4211,-0.0366,0.911,0.5544,1.0824
252,1035000.0,30.0,4935000.0,0.027727536231884058,95660.0,0.0,2022000.0,0.256468797564688,0.5171,0.5327,0.626,0.5903,0.7
253,-142500.0,28.0,2041750.0,0.2082711557218187,101768.25,524500.0,131750.0,0.051339503166098394,0.085,-0.0162,0.7956,0.9355,0.8258
254,511375.0,14.5,9741875.0,0.014533594176755295,143008.75,2397875.0,3265812.5,0.24510521328792698,0.8735,-0.4831,0.7311,0.6648,0.895
255,105500.0,18.5,5775250.0,0.05562725020644096,84205.75,0.0,3889750.0,0.6735206268126921,0.2811,-0.1022,0.9958,0.3265,0.9303
257,2034000.0,28.5,8708285.714285715,0.022960868164377143,111986.71428571429,54500.0,3476285.714285714,0.3835780546820199,0.5889,-0.0689,0.9609,0.6008,0.583
258,2371714.285714286,29.5,11257142.857142856,0.012068849943466322,85392.28571428571,16000.0,8748011.723602485,0.6117891128850403,0.4685,0.3715,0.7108,0.1393,0.6648
259,-3000.0,3.5,4370000.0,0.2082711557218187,96716.0,96000.0,0.0,0.8483707101654526,0.042170000000000006,0.4551,0.6338,-0.4638,0.5
261,24000.0,10.5,37875.0,0.03938499844382198,28096.7,23625.0,0.0,0.0,2.3514,1.0142499999999999,0.2826,1.0,0.9402
262,-628882.3529411765,16.0,13879430.555555556,0.2082711557218187,196311.38235294117,40029.41176470588,890441.1764705882,0.06892470164402302,0.042170000000000006,-0.0061,0.9958,0.9309,1.4744000000000002
263,-5615.384615384615,30.0,870461.5384615385,0.04811940000443784,83407.57692307692,234576.92307692306,207500.0,0.1866394520168823,1.5947,-0.0014,0.783,0.7616,0.7673
264,29851.063829787236,9.0,1217872.3404255318,0.041727711177807464,51175.04255319149,62829.78723404255,624531.914893617,0.46259436118071645,0.8876,0.0386,0.9021,0.4872,0.9757
265,258708.33333333334,12.5,3264458.3333333335,0.04197294157214052,57200.375,415361.1111111111,2415652.777777778,0.579915321894968,0.3092,0.2651,0.6774,0.1439,0.8102
267,44600.0,28.5,1127300.0,0.1668701387000272,122716.3,9700.0,745900.0,0.6437942344208527,0.6359,-0.0058,0.973,0.3383,0.9394
268,11000.0,18.0,9250.0,0.20349090909090908,64354.0,59250.0,0.0,0.0,2.3514,-0.0541,0.135,1.0,0.8751
269,130000.0,7.0,-256500.0,0.013849517385742529,178638.0,1936500.0,128000.0,0.04539812023408406,2.3514,-0.83215,-0.091,1.4091099999999988,0.9899
270,11750.0,20.0,4337000.0,0.06766298972993534,88943.0,0.0,4194250.0,0.8483707101654526,0.3161,-0.83215,0.9958,-0.9342,0.9911
271,2391833.3333333335,8.5,13101500.0,0.10548479427549196,441045.06678921566,3284331.8965517236,8748011.723602485,0.6066939601776596,0.2699,0.136,0.5938,-0.0218,0.3758
273,2819470.8095297236,10.0,13879430.555555556,0.009425363974742031,103128.25,538916.6666666666,8423916.666666666,0.30717484356310365,0.4182,0.0677,0.9088,0.662,0.35914
274,641761.9047619047,20.0,1983119.0476190476,0.06397282189039576,140053.2619047619,1310666.6666666667,1286166.6666666667,0.4450486605799137,0.6637,-0.0189,0.5571,0.2012,0.6599
275,361142.85714285716,20.0,1306285.7142857143,0.049521044059660554,99036.42857142857,791171.4285714285,1538000.0,0.4523567424936344,0.6895,0.031,0.3842,-0.1774,0.8194
276,858431.8181818182,20.0,1763318.1818181819,0.04681475687297013,116297.43181818182,1254000.0,1338840.9090909092,0.42893495603563736,0.7548,0.0661,0.4518,0.0506,0.6544
277,1507800.0,9.0,7855400.0,0.02630596522121946,143409.6,609000.0,2103600.0,0.21164681262073406,0.59,0.1731,0.7903,0.7322,0.7234
278,12391.304347826086,20.0,32043.478260869564,0.2082711557218187,207025.60869565216,262913.04347826086,92565.21739130435,0.24572945521698986,1.8569,1.0142499999999999,0.0851,-1.1736,0.8274
279,254769.23076923078,22.5,430384.6153846154,0.05891434287099903,74757.76923076923,174538.46153846153,1170538.4615384615,0.6570947404784524,0.7052,1.0142499999999999,0.2416,-1.1736,0.7992
280,49195.12195121951,11.5,670609.756097561,0.10363749333688699,75872.75609756098,20951.219512195123,219609.75609756098,0.317556605769909,1.1167,-0.0754,0.9697,0.6725,0.9109
281,-65916.66666666667,30.0,1024416.6666666666,0.044033849083551534,77077.58333333333,226833.33333333334,957666.6666666666,0.4868666327741061,0.845,1.0142499999999999,0.5208,-0.7239,1.0377
282,1372272.7272727273,18.5,5902272.7272727275,0.027050773401993484,126073.81818181818,175818.18181818182,3523636.3636363638,0.4324010754247593,0.6122,0.3288,0.7243,0.403,0.5106
283,84043.47826086957,29.0,153391.30434782608,0.0909714048901782,181337.65217391305,712304.3478260869,60173.913043478264,0.05834000758757324,1.8752,1.0142499999999999,0.1487,0.6077,0.9578
284,1520666.6666666667,13.0,2708333.3333333335,0.021093864708966965,80452.0,19333.333333333332,184000.0,0.054528212422949265,1.0738,0.3274,0.6421,0.9151,0.6013
285,1948000.0,4.5,2647000.0,0.018848505282085863,83857.0,2309000.0,0.0,0.0,1.0535,-0.0616,0.5341,1.0,0.5621
287,2819470.8095297236,20.0,13879430.555555556,0.016341571538861184,237569.15294117646,122458.82352941176,8374282.352941177,0.43292065585891387,0.7791,-0.0534,0.7599,0.4303,0.4878
288,1764631.5789473683,21.5,4270578.947368421,0.05129014626768189,157058.52631578947,35842.10526315789,1019684.2105263158,0.22314620718251135,0.7941,-0.0674,0.9346,0.7612,0.4237
289,842666.6666666666,29.5,13879430.555555556,0.04936905865219118,248589.66666666666,0.0,4668666.666666667,0.30733783902396206,0.3385,-0.3676,0.9789,0.686,0.8326
290,1672719.1011235956,6.5,7051314.606741573,0.02472003973597336,155736.52808988764,1068539.3258426967,2991438.202247191,0.2515483320530954,0.5621,0.4546,0.5929,0.5758,0.6933
292,72220.93023255814,29.5,827738.3720930233,0.11199169981177798,113118.77906976744,28767.441860465115,0.0,0.14533766859671868,1.195,-0.4254,0.9664,0.8496,0.8027
293,39000.0,14.0,172000.0,0.2082711557218187,103238.0,11000.0,1800000.0,0.8483707101654526,0.1524,1.0142499999999999,0.0922,-1.1736,0.8607
294,-349466.6666666667,8.5,-2505350.0,0.06787835692551925,441045.06678921566,243466.66666666666,4142466.6666666665,0.7012219595950586,1.0048,-0.83215,-0.6814250000000001,1.1341,0.7084
296,2143584.6153846155,17.0,13879430.555555556,0.03982609572059209,182377.78461538462,90123.07692307692,2608938.4615384615,0.15601381295637912,0.2829,0.1417,0.8708,0.8208,0.4742
297,2724000.0,10.0,3108500.0,0.2082711557218187,441045.06678921566,3284331.8965517236,8748011.723602485,0.8483707101654526,0.042170000000000006,1.0142499999999999,0.0274,-1.1736,0.35914
298,2819470.8095297236,8.0,13879430.555555556,0.009425363974742031,119275.2,3284331.8965517236,8748011.723602485,0.5565921274788607,0.5512,0.5184,0.4295,-0.296,0.5089
299,1558850.0,10.5,4879800.0,0.056821020681314796,441045.06678921566,3284331.8965517236,1559150.0,0.12075603124789347,2.3042,-0.0373,0.3655,0.6696,0.7847
300,-409000.0,6.0,-2052000.0,0.020829173166926677,28096.7,1038000.0,3970000.0,0.26096102018010914,0.0859,-0.83215,-0.1349,1.4091099999999988,1.319
301,1431866.6666666667,20.0,7311200.0,0.04151705989383618,184061.73333333334,447933.3333333333,3872266.6666666665,0.4939325651600833,0.5989,0.0011,0.9326,0.4704,0.677
302,475312.5,18.0,1743625.0,0.03798835448613826,86240.6875,48375.0,753937.5,0.8025599888392857,1.3246,-0.0074,0.973,0.1752,0.7271
303,-807225.8064516129,12.0,6946354.838709678,0.10355168237386927,176512.1935483871,865838.7096774194,2010225.8064516129,0.226592408462079,0.1766,0.1741,0.7529,0.699,1.4365
304,34000.0,13.5,719200.0,0.031231085420680798,48626.8,0.0,1081400.0,0.6556323511579969,0.9455,-0.0473,0.436,-0.5036,0.9782
306,-716000.0,5.5,-1483000.0,0.03669507509605309,52529.0,24000.0,105000.0,0.12673506336753168,2.1342,-0.83215,-0.6814250000000001,1.0708,1.4744000000000002
307,380000.0,3.5,509000.0,0.040324235986272265,246744.0,847000.0,0.0,0.004421518054532056,2.3514,-0.613,0.3751,0.9882,0.9379
309,1374500.0,30.0,9112000.0,0.03140617558952301,102219.25,22750.0,6794500.0,0.6978274019558424,0.3394,0.0456,0.9186,0.2404,0.5592
310,1438285.7142857143,19.0,1877476.1904761905,0.020025690935894316,66627.38095238095,878190.4761904762,1076476.1904761905,0.25807114480113247,0.8165,0.6885,0.4501,0.4266,0.5677
313,75000.0,14.0,35000.0,0.10832747933884297,104861.0,2500.0,0.0,0.0,2.3514,-0.83215,0.9333,1.0,0.9225
315,271333.3333333333,6.5,2862333.3333333335,0.013370404957976059,104993.33333333333,3284331.8965517236,3648333.3333333335,0.23997261597938144,0.5071,1.0142499999999999,0.1729,-0.3879,0.9654
316,584000.0,9.5,1469000.0,0.030269872423945045,30845.0,32000.0,71000.0,0.04730179880079947,0.8142,-0.0531,0.9787,0.9517,0.4269
317,531000.0,4.5,450000.0,0.011924210746393478,228134.0,1018000.0,0.0,0.0,2.3514,-0.83215,0.3065,1.0,0.9722
319,2819470.8095297236,6.0,13318000.0,0.02016666061244506,185056.0,829000.0,8748011.723602485,0.6269220320565064,0.4743,0.1431,0.5427,-0.1552,0.5931
320,2819470.8095297236,17.5,11428097.859327218,0.046068474683760324,441045.06678921566,319446.48318042816,3578691.131498471,0.22167702629321845,1.0618,-0.4257,0.6909,0.6792,0.4015
321,605600.0,9.0,11567000.0,0.015124073908774436,101661.0,352600.0,6688800.0,0.5611597704620961,0.5767,-0.004,0.9704,0.4217,0.8859
323,281000.0,5.0,-1541000.0,0.0591587786259542,116247.0,2268000.0,210000.0,0.8483707101654526,0.1371,-0.83215,-0.1027,1.4091099999999988,0.857
324,160375.0,5.5,194187.5,0.009425363974742031,441045.06678921566,3284331.8965517236,2578875.0,0.2665515045873475,2.3514,-0.83215,0.0162,-1.1736,0.9976
325,2819470.8095297236,7.0,5630200.0,0.015029171599429318,99021.2,480000.0,6839800.0,0.6361184479744058,0.8368,0.5279,0.5236,-0.2148,0.5385
326,-158000.0,19.5,-2505350.0,0.1274654255319149,47927.0,114000.0,65000.0,0.027472527472527472,0.1574,-0.83215,-0.6814250000000001,1.0096,0.9521
327,-444000.0,12.5,13879430.555555556,0.028039719194531684,151779.0,3284331.8965517236,3890000.0,0.16662383277649276,0.2699,-0.1338,0.6094,0.7266,1.082
328,2819470.8095297236,3.5,13879430.555555556,0.009425363974742031,206614.0,573000.0,0.0,0.0,0.9391,-0.0055,0.9953,1.0,0.35914
329,2393076.923076923,19.0,9625153.846153846,0.02192311072564325,145830.84615384616,27923.076923076922,3916923.076923077,0.37386471266308857,0.7077,0.0172,0.9187,0.5931,0.6402
331,788000.0,9.5,3787000.0,0.01192962962962963,219906.45454545456,1583272.7272727273,806636.3636363636,0.11971612450584886,2.3514,0.317,0.562,0.787,0.7141
335,9000.0,11.0,-1285000.0,0.2082711557218187,108881.0,68000.0,250000.0,0.8483707101654526,0.1448,-0.83215,-0.6814250000000001,1.1946,0.925
336,1999976.7441860465,6.5,7081558.139534884,0.058192893766005345,244679.46511627908,474418.6046511628,1694000.0,0.3125663651444875,0.6346,-0.1226,0.9372,0.6665,0.5243
337,58240.0,16.5,1427780.0,0.08656898995980036,89153.94,28980.0,1175820.0,0.6457498105290906,0.5775,0.0261,0.7841,0.1765,0.9434
338,256777.77777777778,6.5,1000888.8888888889,0.06896293888166449,47140.0,104111.11111111111,3820000.0,0.741811591075821,0.1306,1.0142499999999999,0.1944,-1.1736,0.6243
339,2819470.8095297236,9.0,13879430.555555556,0.0216303946883069,127053.33333333333,1934500.0,382000.0,0.020648834674186253,0.3357,0.0526,0.8507,0.9757,0.4757
341,-47275.0,4.0,829825.0,0.06714021749909099,50779.825,439325.0,472400.0,0.3389417040358744,0.5304,0.1501,0.5954,0.4307,1.0625
342,172266.66666666666,15.0,2168866.6666666665,0.04842660502804903,93230.9,117933.33333333333,1067266.6666666667,0.3956502934816188,0.7866,-0.0205,0.804,0.5079,0.9105
343,1870307.6923076923,8.5,8150051.282051282,0.0724608518645979,253744.89743589744,51461.53846153846,3434025.641025641,0.47655954107507414,0.4768,-0.0233,0.9787,0.5131,0.4659
344,205750.0,10.5,-1156321.4285714286,0.028231833864812587,154299.07142857142,2005964.2857142857,3315428.5714285714,0.32900494527656604,0.5892,-0.83215,-0.1097,1.4091099999999988,0.9056
347,831466.6666666666,10.5,573666.6666666666,0.018247898517499618,222872.53333333333,3284331.8965517236,747600.0,0.10049827932320046,1.8256,0.2143,0.0771,-0.3032,0.816
348,2819470.8095297236,6.0,13879430.555555556,0.009425363974742031,109799.0,31000.0,8748011.723602485,0.3025737967136833,1.4813,-0.242,0.9958,0.6972,0.6536
349,2819470.8095297236,12.5,-2505350.0,0.2082711557218187,441045.06678921566,3284331.8965517236,3062521.7391304346,0.3699902299635462,0.613,-0.7923,-0.6814250000000001,1.0206,0.35914
351,203500.0,11.5,6799000.0,0.1508122448979592,221694.0,500.0,22000.0,0.7385837193911317,0.2171,-0.0473,0.9958,0.2614,0.8616
352,354333.3333333333,12.5,951333.3333333334,0.03808664886515354,95089.66666666667,313333.3333333333,547666.6666666666,0.4330521876647338,2.3514,-0.0785,0.7522,0.4243,0.8581
353,25000.0,4.5,298000.0,0.02070926143024619,28096.7,2096000.0,142000.0,0.05934489402697495,0.3467,0.6745,0.1148,0.4832,0.9707
354,1093244.4444444445,6.0,13879430.555555556,0.018636933595921414,104305.53333333334,1182022.2222222222,6588644.444444444,0.5870132462718826,0.2087,0.8459,0.519,-0.131,0.7114
355,1584121.2121212122,11.5,4210803.03030303,0.06391957460472651,202075.92424242425,118575.75757575757,1309196.9696969697,0.2986864392132462,0.7036,-0.2045,0.9607,0.6891,0.4957
356,69000.0,4.0,10000.0,0.2082711557218187,91563.0,0.0,0.0,0.0,2.3514,-0.3,0.9958,1.0,0.7101
357,118500.0,3.5,13500.0,0.03217790443851564,132669.5,359000.0,867500.0,0.8483707101654526,2.3514,1.0142499999999999,0.0148,-1.1736,0.9713
359,225034.4827586207,14.0,999413.7931034482,0.051753012290953054,44284.51724137931,0.0,589068.9655172414,0.5579762215834858,0.8273,0.0017,0.9467,0.4106,0.737
361,68000.0,9.0,13879430.555555556,0.009425363974742031,101901.0,0.0,5054000.0,0.14317415650761575,0.567,-0.0245,0.9958,0.8568,0.9971
362,-13000.0,3.5,2567000.0,0.2082711557218187,281544.0,3000.0,0.0,0.0,0.042170000000000006,0.9727,0.5066,1.0,1.4744000000000002
364,-32781.99052132702,4.0,191663.50710900474,0.06622697260489471,69831.79146919432,615085.308056872,536582.9383886256,0.3868499909454025,0.8653,1.0142499999999999,0.1382,-1.1736,0.9578
365,25666.666666666668,20.5,-2505350.0,0.16205328580568504,147752.08333333334,42750.0,1976583.3333333333,0.03223116207485931,0.042170000000000006,-0.83215,-0.1764,1.1828,0.9718
368,2782000.0,4.0,6069000.0,0.017376738703339882,441045.06678921566,3284331.8965517236,0.0,0.0,2.3514,-0.0025,0.0935,1.0,0.9781
369,394555.55555555556,6.0,-1009000.0,0.027097063281861643,90373.22222222222,806833.3333333334,968444.4444444445,0.18411880267855257,0.6485,-0.83215,-0.1918,1.4091099999999988,0.7213
372,923500.0,6.5,-2505350.0,0.13709681757059614,152931.5,220000.0,8748011.723602485,0.6337017548276643,0.0578,-0.83215,-0.2847,1.4091099999999988,0.35914
373,705000.0,10.0,13879430.555555556,0.08286293410801532,209173.66666666666,11333.333333333334,4487666.666666667,0.2618904040305795,0.1631,0.1866,0.8422,0.689,0.7207
374,31000.0,14.5,2644750.0,0.02739659574468085,80477.5,58500.0,1238750.0,0.21251501115114085,0.5503,0.6387,0.4537,0.5316,0.9894
375,628000.0,3.5,2087000.0,0.01286602068387217,138091.0,1004000.0,1920000.0,0.7310204081632653,2.1904,1.0142499999999999,0.2131,-1.1736,0.7416
376,2819470.8095297236,15.0,13879430.555555556,0.009425363974742031,119795.0,252250.0,8748011.723602485,0.6801458999414599,0.4611,0.483,0.4588,-0.4826,0.8473
379,2819470.8095297236,6.0,5994181.818181818,0.05270653868172584,405329.02597402595,3284331.8965517236,3117129.8701298703,0.2854854057140138,0.7936,0.0826,0.549,0.48,0.5899
